id,Acer_Capillipes,Acer_Circinatum,Acer_Mono,Acer_Opalus,Acer_Palmatum,Acer_Pictum,Acer_Platanoids,Acer_Rubrum,Acer_Rufinerve,Acer_Saccharinum,Alnus_Cordata,Alnus_Maximowiczii,Alnus_Rubra,Alnus_Sieboldiana,Alnus_Viridis,Arundinaria_Simonii,Betula_Austrosinensis,Betula_Pendula,Callicarpa_Bodinieri,Castanea_Sativa,Celtis_Koraiensis,Cercis_Siliquastrum,Cornus_Chinensis,Cornus_Controversa,Cornus_Macrophylla,Cotinus_Coggygria,Crataegus_Monogyna,Cytisus_Battandieri,Eucalyptus_Glaucescens,Eucalyptus_Neglecta,Eucalyptus_Urnigera,Fagus_Sylvatica,Ginkgo_Biloba,Ilex_Aquifolium,Ilex_Cornuta,Liquidambar_Styraciflua,Liriodendron_Tulipifera,Lithocarpus_Cleistocarpus,Lithocarpus_Edulis,Magnolia_Heptapeta,Magnolia_Salicifolia,Morus_Nigra,Olea_Europaea,Phildelphus,Populus_Adenopoda,Populus_Grandidentata,Populus_Nigra,Prunus_Avium,Prunus_X_Shmittii,Pterocarya_Stenoptera,Quercus_Afares,Quercus_Agrifolia,Quercus_Alnifolia,Quercus_Brantii,Quercus_Canariensis,Quercus_Castaneifolia,Quercus_Cerris,Quercus_Chrysolepis,Quercus_Coccifera,Quercus_Coccinea,Quercus_Crassifolia,Quercus_Crassipes,Quercus_Dolicholepis,Quercus_Ellipsoidalis,Quercus_Greggii,Quercus_Hartwissiana,Quercus_Ilex,Quercus_Imbricaria,Quercus_Infectoria_sub,Quercus_Kewensis,Quercus_Nigra,Quercus_Palustris,Quercus_Phellos,Quercus_Phillyraeoides,Quercus_Pontica,Quercus_Pubescens,Quercus_Pyrenaica,Quercus_Rhysophylla,Quercus_Rubra,Quercus_Semecarpifolia,Quercus_Shumardii,Quercus_Suber,Quercus_Texana,Quercus_Trojana,Quercus_Variabilis,Quercus_Vulcanica,Quercus_x_Hispanica,Quercus_x_Turneri,Rhododendron_x_Russellianum,Salix_Fragilis,Salix_Intergra,Sorbus_Aria,Tilia_Oliveri,Tilia_Platyphyllos,Tilia_Tomentosa,Ulmus_Bergmanniana,Viburnum_Tinus,Viburnum_x_Rhytidophylloides,Zelkova_Serrata
708,2.6963758e-06,3.0341796e-06,7.523793e-05,0.0003928264,2.1093683e-05,1.2544976e-05,9.520575e-05,5.8062647e-06,6.7065544e-06,7.1370882e-06,2.7027195e-06,6.883526e-06,6.514371e-06,2.4562773e-06,5.6290846e-06,0.00028981516,1.0473372e-06,1.0888107e-05,2.2614242e-06,8.4780775e-05,4.974481e-06,0.00043094132,0.00031758245,0.000785534,0.00016031098,0.00031111226,1.0282191e-05,1.406102e-05,0.004142206,0.0027335407,0.00017347773,0.00021021861,6.852987e-05,6.796078e-05,0.0006123603,4.2542215e-06,0.09409299,0.004611126,0.8591458,0.014025063,0.001821602,1.39631775e-05,8.152595e-05,0.00039630305,3.724581e-06,0.00020344852,9.713237e-06,9.101359e-05,2.1417873e-05,4.405486e-06,0.00063892856,1.5755091e-05,0.00047218558,1.1343682e-05,2.5996645e-05,5.1188897e-05,1.8490699e-06,0.0020738514,2.7625587e-05,1.52906e-05,3.628123e-05,1.3458679e-05,5.644424e-05,1.7936616e-05,4.3712857e-06,1.0602222e-05,1.8852097e-05,0.0013116291,0.00012246703,3.5849996e-05,6.3826774e-06,4.582912e-06,2.325653e-05,3.4526518e-05,1.230728e-06,2.2923174e-05,3.93421e-05,4.8438887e-05,6.7476326e-06,0.0009258188,3.5353833e-06,0.0003468071,9.814794e-05,1.7781644e-05,4.32492e-05,0.0001355845,1.1535073e-05,0.00051945174,7.1205204e-06,2.6241376e-05,7.819407e-06,3.5227927e-06,2.2497428e-05,1.987091e-06,3.9236995e-05,2.628394e-06,0.00699141,9.592542e-06,3.196441e-05
715,0.016751595,0.00042587583,3.8497004e-05,0.0003550353,0.00023328704,7.318216e-05,0.00020506032,0.00075918034,0.00033926286,0.007320296,0.0004897536,0.00092176575,0.0008116619,0.0003337286,8.26422e-05,4.3159853e-05,0.00010001737,0.0001070787,0.00175107,0.00010147051,0.92905957,5.0958144e-05,0.00011220477,0.0005244358,0.0016580641,8.5974534e-05,0.00015214017,5.7667444e-06,0.00017458916,0.00014181889,4.2319418e-05,0.00013765694,2.221469e-05,0.00088869955,8.6992495e-06,0.00073632866,1.5193579e-05,3.7126512e-05,0.00012973623,3.4535227e-05,1.1518446e-05,0.00024680686,1.566271e-05,4.474547e-05,3.2962605e-05,6.296249e-05,0.00086321647,7.013223e-05,0.0041873716,0.0009674409,1.4363073e-05,9.7418466e-05,0.000112331974,0.00059733953,0.001709996,0.0012814048,6.016517e-05,1.9659346e-05,4.2293696e-06,9.003706e-05,0.0005476448,2.776757e-05,5.1936004e-05,2.4634299e-05,7.025292e-05,0.002377611,6.376566e-06,6.932908e-06,0.00022409314,4.9480044e-05,0.00030967587,0.00039729886,2.054813e-05,4.0960902e-05,0.0016498988,0.0001310465,8.233083e-05,4.994596e-06,2.5317817e-05,0.00052046153,0.0030790528,2.3400798e-05,2.997861e-05,2.123512e-05,0.00045247492,0.00014596405,0.00022456638,9.469522e-06,1.687415e-05,0.00015347035,7.4518306e-05,0.0026378878,0.0003115349,0.009975527,8.544429e-05,1.2771115e-05,3.0167093e-05,3.7910868e-05,0.0003571958
719,0.0002756081,2.7020455e-05,4.124157e-05,2.3980747e-05,3.5807825e-05,5.6151464e-05,1.4581098e-05,2.6691423e-05,3.9113197e-06,0.0005252378,1.10580595e-05,8.067275e-06,7.1741946e-05,1.1751671e-05,4.2744655e-06,2.0004683e-05,3.3121862e-06,1.05309855e-05,3.2177246e-05,4.1319556e-05,0.0004731091,1.7160248e-05,9.616549e-06,0.0008078165,0.00012577625,1.2836263e-05,3.903206e-05,2.6320963e-06,9.161244e-05,0.00010414338,6.9760404e-06,4.6563142e-05,1.1590283e-05,0.00020895357,1.0785719e-05,2.6763048e-05,5.010356e-06,6.250161e-05,0.0001993727,3.2491807e-05,1.1813748e-06,2.807821e-05,5.65263e-06,2.585397e-06,6.038135e-06,1.6783526e-05,0.00015086819,6.9090634e-06,0.00022200563,6.3920334e-06,1.5344383e-05,4.2672586e-05,3.3955297e-05,0.00016249716,0.98747593,0.0011826549,5.349412e-05,6.7671126e-06,1.5773754e-06,4.184399e-05,3.533292e-05,0.00044621652,1.0834998e-05,3.2018909e-06,9.468609e-05,0.0036026705,4.7903304e-06,6.9231983e-06,0.00086753094,3.9082566e-05,0.00035245047,1.3216149e-05,5.34149e-05,6.0331963e-06,0.00011269393,0.0003752875,0.00012830284,2.8802692e-06,1.6068421e-05,0.00016030576,4.736994e-05,8.041803e-06,6.611015e-06,8.344769e-06,4.4805438e-05,0.00014544316,0.00011794375,8.033509e-06,2.3959625e-05,2.8808458e-06,4.6203826e-05,2.0659925e-05,2.011756e-05,2.0225383e-05,2.3085174e-06,9.958264e-07,2.4621813e-05,9.135799e-06,0.00010781826
723,1.3539241e-05,1.7733945e-06,0.0002469741,8.107996e-05,3.0166268e-07,3.0202023e-05,4.3764117e-06,3.0619057e-07,5.6851076e-07,2.0917605e-06,5.452431e-08,9.348283e-08,1.0295009e-06,9.77629e-08,1.9384119e-07,2.826861e-06,2.3350312e-07,2.0030577e-06,5.3649023e-07,7.572453e-05,4.204664e-07,4.6602858e-07,5.6670686e-08,4.894914e-07,1.3338452e-05,1.0279994e-07,5.03489e-06,9.389813e-06,8.413527e-07,2.579234e-07,2.5606334e-06,1.6658815e-06,8.618389e-07,2.0074916e-07,1.9694353e-05,9.321789e-08,5.7120586e-05,0.000107159234,0.00019104547,6.4609296e-05,0.00018744664,1.7147471e-05,8.989042e-06,2.5200463e-05,3.834525e-07,4.7693637e-05,5.3488176e-08,3.5987727e-05,5.2451724e-06,1.4877463e-07,0.00023125985,3.225113e-07,5.2895655e-07,1.3928648e-07,2.8948325e-05,6.112921e-07,2.0273139e-07,2.493225e-05,0.00043896833,0.0003441494,3.7881769e-06,1.1253525e-05,9.274738e-08,5.5202527e-05,1.2508025e-07,2.912248e-06,1.6509034e-07,6.5864156e-06,3.279086e-05,0.0015314291,2.0324613e-07,2.127061e-06,1.1859794e-06,3.1461175e-06,1.9050272e-08,6.478807e-06,0.986816,1.9498673e-06,5.9534324e-07,1.0227994e-06,1.4826644e-07,5.5491646e-06,0.0003389711,1.6366749e-06,3.1795666e-05,0.0013181716,1.3595305e-05,0.0073421057,1.15256356e-07,2.5380099e-05,1.9576417e-05,8.223046e-08,7.383093e-08,1.5713367e-08,3.423274e-05,1.7778837e-06,4.9733637e-05,3.9910415e-07,1.753349e-06
725,6.4123444e-05,2.467061e-05,0.00023847345,0.001035012,1.2109722e-05,5.2737603e-05,4.3250766e-05,1.3976739e-05,1.842273e-05,9.84595e-06,1.1743201e-05,2.116334e-05,5.704078e-05,5.252666e-06,3.60574e-05,4.9538423e-05,2.175945e-05,8.43905e-05,0.00031749386,0.001006128,5.8174214e-06,1.00266625e-05,1.0929261e-05,1.1284262e-05,0.00017496762,2.1236487e-05,0.00023038022,0.00015643467,3.241051e-05,1.6656672e-06,0.00010859045,4.53356e-06,2.0366253e-05,6.4026312e-06,7.027835e-05,2.7357506e-05,0.00056289317,1.12214075e-05,2.0749334e-05,1.2759652e-05,0.00067786494,3.4937766e-05,0.00036078863,0.055096187,2.2945196e-05,0.00013425203,6.671726e-07,0.00035889074,3.9869297e-05,0.000113431575,0.006876142,4.6177065e-06,0.0002928586,4.7407902e-05,1.9677982e-05,1.8037237e-05,2.3368828e-05,0.00030557526,0.0053536235,0.00017885637,4.8005404e-05,5.8980175e-05,1.7759816e-05,0.0031981454,9.392124e-06,9.543068e-06,0.00012252426,0.00032121156,0.00010994113,0.8401045,1.14027835e-05,0.00015818723,5.677098e-06,0.017968332,5.2308434e-07,5.093319e-05,0.011266101,0.000290008,1.8011833e-05,2.0699114e-05,1.61997e-05,0.0021666454,0.0013474001,0.00018434302,5.855418e-05,0.0044129207,0.022010623,0.005677567,5.6669232e-06,0.0014651102,0.00023835727,1.3174622e-05,3.9393606e-05,9.494248e-06,0.00033375577,0.00019639483,0.01329102,2.422121e-05,0.00013572162
729,4.68663e-06,3.0226392e-06,0.00016754339,3.0447589e-05,7.3346437e-06,2.4178775e-05,3.673798e-05,9.656845e-07,4.2417814e-06,1.9455176e-06,2.502286e-06,4.5630786e-06,3.3320741e-06,2.2498664e-06,3.864872e-06,0.00017899445,8.8333115e-07,1.4405182e-05,5.5934515e-06,5.5809433e-05,1.4148853e-06,1.931102e-05,0.0011316541,8.655685e-06,5.9479527e-05,6.7273264e-05,1.708605e-05,7.281318e-05,0.00012139887,5.4674838e-05,0.0006006681,3.9853962e-06,1.4685223e-05,4.273293e-06,0.0003030973,5.396146e-06,0.0026867036,4.1839456e-05,8.771904e-05,2.3727333e-05,0.0007012971,2.3561495e-06,5.2474777e-05,0.0003395636,2.5244104e-05,6.3562526e-05,1.6520466e-06,0.00011748588,3.815272e-06,3.311325e-06,0.00015971664,2.4691694e-06,2.6711625e-05,3.505477e-06,6.4669016e-06,7.6227357e-06,7.0152178e-06,0.0005702116,4.678139e-05,6.0913273e-05,1.5615859e-05,0.00019368908,1.9543835e-05,0.0038978525,4.3832174e-06,5.060173e-06,8.106429e-05,0.9603479,3.8334845e-05,0.0004537225,2.7273918e-05,0.00010632545,0.0005462809,0.00011409144,3.8004177e-07,1.8016982e-06,8.451576e-05,8.312671e-05,1.1054267e-05,1.9729416e-05,5.0866824e-06,0.000521035,0.00048538437,8.46196e-06,3.9694687e-06,8.0874175e-05,2.1178792e-05,0.021311043,6.2310382e-06,1.4430551e-05,0.00012100102,1.0285739e-06,3.702709e-06,1.5488492e-06,1.1790235e-05,9.747591e-06,0.0032342728,3.7196514e-06,2.2373422e-05
731,2.9718487e-07,3.3272016e-07,6.438481e-07,3.7030782e-07,4.5213318e-07,3.368151e-06,7.676553e-08,9.116806e-09,6.368446e-08,5.559334e-07,4.6773966e-06,1.3648767e-07,2.879651e-07,3.2024036e-07,3.3085978e-06,7.5389926e-07,2.4317502e-05,2.9649936e-08,0.0003028702,6.409243e-08,4.92323e-07,0.00033836678,0.00019871582,1.5776417e-05,5.1911582e-05,0.00033523416,7.0145966e-06,0.00047386656,6.367177e-06,2.1459455e-06,8.297259e-07,3.2820708e-06,1.984958e-07,9.826364e-07,1.1540528e-06,2.7346077e-06,5.7984994e-07,7.6932636e-08,5.272882e-07,2.2979552e-06,4.886467e-06,1.2863442e-06,6.7994057e-07,1.9758905e-05,4.5098745e-06,1.0214098e-08,8.55455e-06,5.9730695e-08,6.702879e-08,2.623469e-06,4.394328e-07,6.285514e-05,2.6632287e-07,1.6231222e-07,5.3452936e-07,8.260344e-08,9.2111484e-05,8.463603e-07,4.4226496e-08,1.2094559e-07,2.3588948e-06,1.5125044e-06,0.0004113029,3.5758185e-07,1.0489123e-05,7.546876e-07,0.00044233334,2.1119776e-07,8.0260503e-07,1.2589048e-07,5.151716e-06,4.1975622e-07,2.5627514e-05,6.361589e-07,3.7538426e-05,1.3251504e-05,4.7573614e-08,0.032897834,3.2587683e-05,8.0278525e-08,3.623919e-07,3.490038e-07,2.5042198e-08,9.619497e-06,1.2813152e-07,2.5224975e-07,4.0757214e-07,5.7779676e-08,0.0020484177,1.2837161e-07,2.7237763e-07,0.000106635685,1.391867e-07,2.730971e-07,3.66675e-08,3.3841725e-06,9.1771935e-06,0.96195024,1.221477e-06
734,1.06376376e-07,1.4229438e-07,5.107403e-08,4.3104875e-09,2.231357e-06,2.4056028e-06,1.8097046e-05,3.1002037e-07,2.2141306e-07,6.372104e-05,1.0472077e-07,1.9761424e-05,1.9111006e-07,2.2239481e-05,5.384159e-07,8.522606e-07,1.8498837e-07,5.5976363e-07,8.7842074e-07,4.1701134e-07,7.7040095e-06,7.526956e-09,2.1926753e-06,8.0457886e-07,2.7124047e-06,1.972595e-07,7.200968e-07,5.2920788e-09,2.7844603e-06,6.09908e-07,1.7228816e-08,5.862617e-08,1.6963511e-07,3.3897548e-05,7.552036e-09,3.7296122e-05,3.1807083e-08,1.8905737e-08,1.995301e-07,7.189738e-10,1.106489e-08,1.1940426e-08,1.9364746e-08,9.315426e-08,1.6217474e-07,3.7386876e-08,1.6868324e-06,1.9627788e-07,8.263489e-07,9.335005e-07,6.361963e-09,3.4972132e-07,3.7665285e-07,2.6952628e-06,2.3081807e-06,3.5499177e-06,2.2577822e-06,7.4627174e-08,5.848196e-09,9.630756e-06,2.3429835e-07,1.2578903e-07,1.1765812e-07,5.033378e-06,1.3917012e-06,8.983441e-07,1.3698654e-07,4.1954618e-08,1.4376151e-07,8.06469e-08,0.00033373796,0.0060443785,7.392348e-07,7.3698993e-07,9.4897405e-06,2.3331103e-07,2.6265194e-08,2.6339494e-08,9.62712e-06,3.7836062e-06,0.9931189,3.249052e-08,7.551622e-08,5.744357e-08,1.1434722e-07,7.32555e-09,6.083616e-07,7.810303e-09,3.586225e-06,2.1817847e-08,9.8106796e-08,3.4726528e-07,2.4116507e-06,0.00021480129,4.0518464e-09,1.0249022e-07,9.771276e-08,3.6937706e-08,2.5965187e-08
735,1.373754e-06,3.4709292e-06,1.495589e-05,1.1668754e-06,4.4363873e-07,3.2746905e-06,7.714559e-06,1.3171058e-06,5.292096e-06,7.70862e-07,1.8277617e-05,7.7547634e-07,5.4137746e-07,2.2186973e-06,2.2822924e-06,3.2247328e-06,8.498504e-06,6.7130255e-05,5.3336885e-06,6.5113445e-06,2.4669876e-07,1.6780202e-06,1.6905361e-06,8.883942e-08,1.8897452e-07,6.4258535e-07,2.6011853e-06,0.00035863442,3.5791774e-07,3.4389242e-07,1.1999844e-06,3.3682798e-05,2.2825136e-05,6.9109706e-07,3.2995654e-06,1.1192303e-05,2.0498744e-06,9.1300535e-07,4.842359e-07,9.183365e-07,9.344815e-06,1.5723799e-06,0.00023406306,2.6978828e-06,0.9977476,6.387341e-06,4.238029e-07,1.4362645e-06,1.0262517e-07,7.503991e-07,5.1581287e-06,1.0271384e-06,2.599364e-07,3.8782655e-08,2.1887607e-07,6.5282315e-08,6.4201447e-07,0.0007673677,0.00021492624,1.0991919e-06,3.4764846e-06,1.2256403e-05,3.8430894e-06,1.0804094e-05,1.04182855e-05,1.5664709e-06,5.4671946e-05,5.7382244e-06,3.7518882e-06,4.0580203e-06,2.3767271e-07,6.8832924e-07,2.6296823e-06,2.8141902e-05,3.4589488e-07,5.379962e-06,1.2269297e-06,1.8196692e-05,2.8806478e-06,3.9846975e-07,6.853038e-07,9.1128735e-05,2.4745548e-06,1.2265196e-05,3.6767317e-06,2.2605332e-06,1.676368e-06,1.4031567e-06,5.2192245e-06,1.3106309e-05,5.5097276e-05,1.197411e-06,3.5954192e-06,2.5648256e-07,6.0014154e-06,2.8156694e-05,1.6613963e-06,5.7343564e-06,2.5893237e-07
736,3.1054367e-06,4.1938856e-06,5.53528e-06,8.8087245e-06,3.8246428e-05,2.0089694e-06,2.907621e-05,0.0021504879,1.2449938e-05,5.382139e-06,0.0025984067,0.00040362796,3.0709423e-05,6.114676e-05,6.6945786e-06,1.2477907e-05,3.748216e-06,3.9869636e-05,3.6965106e-05,1.5034623e-06,1.8474879e-05,2.5255379e-06,1.12714515e-05,1.6384163e-06,6.53435e-06,1.8680261e-06,6.9866405e-06,1.4104533e-07,0.00015690592,1.7560744e-05,1.4448463e-05,3.1921638e-05,3.4637393e-05,9.665311e-05,3.080584e-07,0.0001105524,6.989729e-07,2.6626108e-07,1.5316526e-06,2.842577e-07,1.0750382e-07,1.7303911e-07,4.880276e-06,2.5445208e-06,5.0511917e-05,1.3588992e-05,0.00038150838,2.9158318e-07,3.4640975e-06,0.0012846288,3.8132245e-07,1.33858e-06,0.005622617,9.846322e-05,7.975061e-06,2.3406097e-05,9.278959e-06,2.0746593e-06,1.6595817e-06,2.7574964e-07,9.821919e-05,2.438127e-06,4.1385374e-05,2.4627768e-06,0.0003671333,7.388782e-05,6.693586e-05,1.4198282e-06,0.00013002861,2.1730375e-05,1.4667514e-05,1.00655025e-05,1.2389892e-06,0.0019285482,5.421218e-06,0.00013947813,2.2701786e-07,3.420223e-07,2.6934111e-07,0.00013593964,0.000108170294,0.00022882143,2.0364116e-07,6.392461e-06,1.6809564e-06,1.3732553e-06,0.00015662306,1.5417153e-07,3.0435825e-05,7.0391748e-06,5.7625907e-06,4.5427678e-05,0.98002315,0.0028432417,3.0150727e-06,1.4476827e-06,2.9811513e-06,9.420862e-07,1.2549092e-05
739,7.100391e-05,1.0024034e-05,0.00015197304,0.0031926753,5.754249e-06,9.226307e-06,3.43804e-05,1.16824585e-05,2.5350564e-05,5.112223e-06,2.9657322e-05,5.7655757e-06,2.3554067e-05,3.7372013e-06,1.135496e-05,1.4416435e-05,1.2712054e-05,3.7593374e-05,6.3918844e-05,0.00022444785,2.713049e-06,4.053511e-06,3.7543552e-06,4.147639e-06,2.6259775e-05,4.065361e-06,4.1966643e-05,8.3231556e-05,2.5433334e-05,1.4647183e-06,5.8805952e-05,8.939834e-06,5.2180934e-05,3.8798976e-06,8.955172e-05,1.1810905e-05,0.00028574705,4.689343e-06,1.993787e-05,4.75677e-06,0.00012669989,1.0940607e-05,0.00056215766,0.008650072,2.8786892e-05,0.00023902376,1.1356892e-06,0.00015717685,1.5030402e-05,4.7967056e-05,0.0073741255,2.9152634e-06,0.0008249022,4.2266598e-05,4.2101633e-06,1.886499e-05,4.923269e-06,5.9739476e-05,0.009468709,7.245932e-05,4.2316206e-05,7.461583e-05,3.797944e-06,0.00059001864,1.7101287e-05,9.303939e-06,0.00014993001,0.00017385204,0.00015982859,0.8931718,2.1121814e-06,1.9657162e-05,2.5245097e-06,0.004254656,3.23095e-07,4.23803e-05,0.0010205596,4.4058666e-05,6.8032527e-06,2.7889213e-05,6.5957943e-06,0.047149263,0.00043567093,0.00015919424,5.7038447e-05,0.0016006586,0.0041079083,0.0012017065,3.0790848e-06,0.0007599051,0.0032262842,3.5995884e-06,4.0089366e-05,5.7810194e-06,0.00052945706,6.3371e-05,0.00836197,6.5840795e-06,7.452551e-05
743,3.9544342e-05,6.671485e-06,5.5629633e-05,1.6183389e-05,8.763061e-05,7.182989e-05,7.026231e-05,4.048155e-06,3.2435125e-06,0.00036547787,9.696296e-06,1.0556372e-05,4.6062605e-06,2.3781495e-06,2.162944e-06,0.0004032996,3.1814448e-06,5.1136444e-06,3.4070992e-05,1.24863545e-05,0.00041633114,0.000602584,0.0006631222,0.88350093,0.00069097604,0.058872234,1.9986571e-06,4.5002344e-06,0.0029014968,0.012072473,0.00013333648,0.00044411005,9.556654e-06,0.00023792523,3.0543542e-05,5.394828e-05,4.9397724e-05,0.004362649,0.012244632,0.011637509,6.457244e-05,3.6037634e-06,3.8288727e-06,2.7493976e-05,5.846028e-06,4.389473e-06,2.9513585e-05,6.9583107e-06,5.942922e-06,7.1853838e-06,2.5889617e-06,2.5405567e-05,3.595605e-05,6.9473367e-06,0.002902453,0.00019496083,2.8284483e-06,0.00010908323,2.5792258e-07,3.4940054e-05,0.00011411444,0.00013150761,9.9977515e-05,1.1077387e-06,4.2352407e-05,0.00045628805,8.298642e-06,4.2677457e-05,7.5708405e-05,6.7901638e-06,0.004194756,1.2765149e-05,0.00019762218,5.503942e-06,0.00015584033,1.7952816e-05,1.9561332e-05,2.3629089e-05,8.2443385e-06,0.00022716301,3.7698264e-05,6.403496e-06,4.3596688e-06,5.9144344e-07,4.5990117e-05,2.7256661e-05,1.731452e-05,1.0902254e-05,3.0545845e-05,2.1477251e-06,8.795131e-06,3.422082e-05,1.5852886e-05,1.1985448e-05,9.794854e-07,1.4758199e-06,0.00018279714,5.141177e-05,5.4191612e-05
744,1.1918515e-06,1.7678981e-06,8.047914e-05,3.6856668e-06,2.756785e-06,1.658652e-05,1.1818223e-06,1.6306198e-07,1.4348162e-06,1.998911e-06,2.5253585e-05,4.2336788e-07,5.5326484e-07,6.024655e-07,1.5403273e-06,3.6331553e-06,8.89331e-06,3.449541e-07,4.461857e-06,3.5581265e-06,1.4449282e-06,0.99373466,0.00012510191,6.947939e-05,1.37338675e-05,0.0012579167,2.9339699e-06,3.948647e-05,2.1744532e-05,2.0144438e-05,9.813754e-05,0.0018508862,2.9703413e-06,1.7758908e-06,8.523199e-05,1.9841596e-06,8.850233e-05,2.7068323e-05,9.524152e-05,0.0011842401,3.5031382e-05,1.3383304e-05,7.864907e-06,3.4158927e-06,7.987292e-06,1.5032214e-06,4.7285357e-05,1.2113768e-06,1.0917317e-06,1.8456026e-06,3.148687e-06,2.155551e-05,9.753637e-07,8.7901736e-07,1.0285486e-05,3.1397572e-06,1.4332128e-05,7.651912e-06,6.4077305e-08,7.382287e-07,1.4674669e-06,3.3726335e-06,9.352448e-06,7.313516e-07,7.190767e-06,1.8019073e-06,7.606837e-06,7.4962495e-06,7.796907e-05,2.934556e-07,1.3409872e-06,3.2228408e-07,3.3252494e-05,1.5087105e-06,4.5478373e-06,1.4884022e-05,2.6906e-07,3.569705e-05,7.781423e-06,3.9490575e-07,2.7967087e-07,1.5499688e-06,3.6111803e-07,4.336751e-06,1.4908704e-06,1.6393946e-06,5.209133e-07,3.2736637e-06,6.599182e-05,3.4186152e-07,5.5705084e-07,6.17652e-07,1.6206119e-06,2.2443638e-07,4.132757e-06,9.220654e-07,2.0377813e-05,0.0005758177,3.2208747e-05
746,0.0049487115,0.068318404,2.986586e-05,0.00028501707,0.0019897628,0.00039351228,0.0001741008,0.0012162717,0.059103765,0.0039121867,0.0042934855,0.019286444,0.00073067466,0.0024484852,0.02041556,5.7088422e-05,0.72152287,0.00013811454,0.00075354776,0.00042707677,0.00084568904,0.00021784278,6.236076e-05,2.7871301e-05,1.44073265e-05,0.00010155869,0.022713663,7.375506e-05,2.7272594e-05,4.0577375e-05,4.194093e-05,0.00031813787,0.00030085808,0.00028082437,3.8624752e-05,0.00056832103,7.362603e-05,9.418323e-05,0.00016546059,6.1645645e-05,5.5822104e-05,0.0049825707,0.00024127077,8.949856e-05,0.00072427496,6.594906e-05,0.0005667228,0.0010047788,0.0059604854,0.010165549,0.00011170667,0.00025418986,8.09464e-05,0.00020538752,6.0779526e-05,0.00026234376,0.0005406956,3.4500652e-05,9.3283874e-05,0.0001383517,0.00012438899,6.0489758e-05,0.00013221202,0.00028909062,0.00088484935,0.00013676098,0.00016577712,2.729708e-05,5.594164e-05,7.5034295e-05,6.0991515e-05,0.00012906032,7.5084194e-05,0.00014341985,0.0020013382,0.0010040904,6.486479e-05,0.00037800547,0.0010048501,1.3354189e-05,0.00029155286,3.449983e-05,5.1034294e-05,0.0013194644,0.0010099314,0.00053884886,3.0448462e-05,8.114891e-05,0.00019824844,0.0028336341,0.00014193414,0.0006737295,8.3571525e-05,0.0009199766,0.009477439,0.011969311,2.4306673e-05,0.00034982522,0.0009914682
750,4.289462e-06,2.2508228e-05,1.9979457e-06,2.2141823e-05,1.3632636e-05,9.1172245e-05,1.8899508e-06,4.2033622e-07,2.8549355e-06,1.443358e-05,1.9613051e-05,1.1581797e-06,4.8846355e-06,1.5710241e-06,1.5140001e-05,9.715861e-06,4.854207e-05,6.4426575e-07,7.911513e-06,7.5858597e-06,1.7507089e-05,0.0001905806,1.6352082e-05,1.8619128e-05,3.1792842e-06,9.073373e-06,6.229039e-05,1.52118455e-05,1.901167e-05,3.548482e-05,1.0253136e-06,0.00032075038,0.00023129521,6.7499546e-05,8.9596715e-06,1.4148876e-05,1.3749993e-05,6.6522143e-06,9.1637685e-06,7.681314e-06,1.7098366e-06,1.2006472e-05,2.0637759e-05,1.1265604e-06,2.3353261e-05,7.3901897e-06,0.0022332857,1.3999561e-06,2.8940894e-06,3.3724998e-06,1.5458516e-05,0.9535872,5.0939207e-06,5.564962e-05,0.00011945273,0.00045735133,0.0037887043,7.6364995e-07,3.9521973e-07,8.259997e-06,5.78208e-06,1.213163e-05,4.2420806e-06,4.3781124e-06,0.029108098,3.3351407e-05,6.0657916e-05,5.04853e-07,3.576422e-05,4.065033e-06,7.649157e-06,2.6586422e-06,0.0001365195,2.0966424e-06,0.0036049641,0.0004269721,7.0602096e-07,0.00012029745,0.0017270658,5.4312845e-06,1.6812448e-05,2.3050798e-06,3.111536e-06,0.0011808634,0.0002989976,2.2276517e-06,1.1547761e-06,6.706444e-07,0.0011044015,4.726562e-07,1.6193759e-05,2.0558703e-06,1.4131082e-06,4.1249896e-06,2.4464546e-06,7.78399e-07,2.3105029e-06,0.00034125193,9.317935e-06
